id,Tweet,Created_at
3813235755,"I would very much like to know more about the songwriter, Gary White, and how he came to write such a beautiful,mournful song
https://t.co/FCewL0YPj9
#TheLastOfUsHBO 
#TheLastOfUs",2023-02-04 14:54:59+00:00
3322502295,"#TheLastOfUs fans: 

Do you have questions about fungal infections (real or imagined) that you wish you could ask a fungus expert?

Watch this *space* for an @MSG_ERC #OpenMyc Twitter Spaces with fungal infection experts answering your Qs (please send them to me!) https://t.co/a2EZNL5oRV",2023-02-04 14:47:29+00:00
1362314471541153793,"Finally caught up with #TheLastOfUs

The third episode caught me bawling 😭
This is peak television",2023-02-04 14:46:59+00:00
3007553071,"If #Joel have opened bedroom door, it would been horrifying for Joel seeing his friends if it wasn't for that front door making an opening noise. What timing before Joel went inside and calling out for Ellie. But was it a coincidence?

#Thelastofus    #TheLastOfUsHBO",2023-02-04 14:46:52+00:00
89297518,"I'm watching The Last of Us 1x02 ""Infected"" https://t.co/3oWMDpJiBY #TheLastOfUs #trakt",2023-02-04 14:44:44+00:00
1115840968337567744,How to Watch #TheLastofUs Episode 4 [Please Hold on to My Hand] #PedroPascal #BellaRamsey New Cast #tlou #LamarJohnson #KeivonnWoodard #MelanieLynskey https://t.co/ngwgfICaev,2023-02-04 14:40:36+00:00
19622240,Caught up with #TheLastofUs Such a good episode 😢 https://t.co/ZiEhpC0T9g,2023-02-04 14:38:54+00:00
3007553071,"I didn't even played the #videogame and the episode made me almost cry.

#thelastofus    #TheLastOfUsHBO https://t.co/rfNGmK2dsR",2023-02-04 14:38:08+00:00
54918953,I finished playing #TheLastOfUs    part 1 on PS5. Sorry to be soft but you feel it a bit more second time around but with the TV series running,2023-02-04 14:38:00+00:00
22987426,Easy mistake to make 😂 #TheLastOfUs https://t.co/mEfQLLFlY6,2023-02-04 14:32:09+00:00
1006205716653400069,"As I’m replaying TLOU2, I wonder if @shannonwoodward ever casually says, “it might be worth gathering supplies before we press on.”
#TheLastOfUsPart2 #TheLastOfUs2 #thelastofus",2023-02-04 14:31:29+00:00
46763236,It’s disrespectful b/Ellie wanted revenge for Joel even though she was angry w/the decision #JOELMILLER made to save her rather then letting her die for the possibility of a vaccine 💉. Only to have Joel go out the way he did &amp; I don’t get why Neil decided that 🤷🏿‍♀️#thelastofus,2023-02-04 14:30:18+00:00
1112203947790471168,"I'm watching The Last of Us 1x02 ""Infected"" https://t.co/6IZilSXoJx #TheLastOfUs #trakt",2023-02-04 14:22:24+00:00
481349251,Every Easter egg on the last #TheLastOfUs: https://t.co/F2M1XLjf92,2023-02-04 14:22:00+00:00
1618003364272390145,Feeling nostalgic for #TheLastOfUs? Check out my latest video where I relive the best moments of the game 🎮 #Gaming #TLOU https://t.co/SrduVfKZpG https://t.co/A7xnpxcFvu,2023-02-04 14:21:00+00:00
29074440,After much though. Joel was right to do what he did. He was absolutely right. I will not be arguing this. 😌 #thelastofus,2023-02-04 14:20:27+00:00
196128280,"“This isn’t a tragic suicide at the end of a play. I’m old. I’m satisfied… and you were my purpose.” #TheLastOfUs

😞😔🥺😢😭",2023-02-04 14:20:19+00:00
1196662561086803968,Real recognises Real! ♥️ #RestoreTheSnyderVerse𓃵 #ReleaseTheAyerCut #thelastofus https://t.co/P0fGATE4O5,2023-02-04 14:18:09+00:00
32981486,#StreetStyle #Pop #StreetCulture Success is out! https://t.co/7lxYkLwwYj Stories via @OliverMathenge #tinadatta #thelastofus,2023-02-04 14:13:50+00:00
1430051193523376135,"CAN'T WAIT TILL TOMORROW!!!!!! 
#THELASTOFUS #TLOU https://t.co/Ho4utOk73g",2023-02-04 14:09:55+00:00
1151799085395062784,The Last of US: I made the Joel &amp; Sarah Polaroid 🥺 #thelastofus https://t.co/vydfzdrE7B via @YouTube,2023-02-04 14:09:43+00:00
2409533312,"How dare #TheLastOfUs stealth me with so much emotion, character development, and complex storytelling. I came here for zombies and guns. Zero stars. Would not recommend. #imnotcrying #yourecrying #longlongtime",2023-02-04 14:08:13+00:00
731432892539117568,Just finished episode 3... Ouch #thelastofus,2023-02-04 14:03:40+00:00
1159593260895145984,Bill e Frank 🥹♥️  #TheLastOfUs,2023-02-04 14:03:19+00:00
21692297,"""Bill is utterly transformed by his love for Frank -- and the two keep each other alive in more ways than one."" #TheLastOfUs https://t.co/DdU5wGbfkK",2023-02-04 14:00:03+00:00
1621462292893237248,#TheLastOfUs  Sarah’s scene still hits hard 😢,2023-02-04 13:59:44+00:00
734424779277651968,"NFC Podcast Recap of The Last of Us: Episode 3
https://t.co/8kj0Y2lcxO

#TheLastofUs",2023-02-04 13:57:00+00:00
27074943,Should I watch #thelastofus? Any ref to apocalypse/zombies/monsters is a turn off for me but people are raving about it and there’s only 1 #HappyValley left,2023-02-04 13:56:47+00:00
227074779,"@TheLastofUsHBO Hi everyone, I've made a thread with all the #thelastofus fanarts I've made so far. Hope you like it! 😊 #TLOUFanArtFriday

https://t.co/edkkOLFdZC",2023-02-04 13:56:30+00:00
1470451313095974922,Government are all nazis | The Last Of Us #thelastofus #fun ... https://t.co/Ft0vnfduxj via @YouTube,2023-02-04 13:54:14+00:00
1611154821985312771,Episode 3 like shit #thelastofus,2023-02-04 13:53:26+00:00
1265698022190694402,Very much in love with Anna Torv  #TheLastOfUs https://t.co/2sa017X10l,2023-02-04 13:51:19+00:00
1565339620946034689,"it's tomorrow, counting the hours 🕐⏳ great episode 😢 #TheLastOfUs https://t.co/6G0PRX2awo",2023-02-04 13:50:40+00:00
1148805495144243201,There are 36 hours &amp; 10 minutes until episode 4 of #TheLastOfUs drops 🙂,2023-02-04 13:49:57+00:00
1343169384324493312,@GBNEWS Someone's been watching to much TV... #TheLastOfUsHBO #thelastofus,2023-02-04 13:49:38+00:00
324577800,"The spores from #TheLastOfUs video game might be gone in the TV show... but they're not forgotten! 

The latest from my chat with the brilliant @ebenbolter https://t.co/9Q3O8OkkTr",2023-02-04 13:46:20+00:00
878304557838807040,@PlayStationFR #thelastofus of course,2023-02-04 13:46:15+00:00
774651947769028608,Watched #TheLastOfUs Episode 3 and it was fantastic. The acting in the episode was absolutely amazing between Bill and Frank's relationship. Wonder will Bill be back in the next few episodes. Episode 4 next week. #TheLastOfUsHBO,2023-02-04 13:43:18+00:00
1228030952309501953,One game I think folks aren’t factoring into 2023 is @Naughty_Dog massive #thelastofus multiplayer game which has evolved from a mode to its own AAA title in its own right. This is going to be big and not free. Expect to pay full price for what they’ve expanded this into,2023-02-04 13:42:12+00:00
896792784,"@VillacoRafael #LGBT #Gay #Queer #LoveisLove #PERU #Pride 
#BTS #Wonho #esland2023 #TheLastOfUs 

SerGayenelPeru 

Gay Movie : BEAUTIFUL THING 1996...
https://t.co/bZE7PvCPOl",2023-02-04 13:42:03+00:00
329084119,"@SkyHelpTeam I had a series link for #thelastofus and it recorded episode 1 fine, but episodes 2 and 3 it says ""failed no subscription"" but I have sky atlantic and a valid sky subscription, why did these fail, and can't even watch catchup ep 2 as that requires special extra sub.",2023-02-04 13:41:18+00:00
59026958,"FRANK AND BILL

Oh my heart 💔

#TheLastofUs",2023-02-04 13:39:11+00:00
789673596742492160,Just now realising that The Archer is literally Ellie in #TheLastOfUs Part II.,2023-02-04 13:34:46+00:00
20313994,".@GregEvans5's @DEADLINE article on how @SethRudetsky helped @clmazin choose #LindaRonstadt's song #LongLongTime for episode 3 of #TheLastOfUs.
https://t.co/4OdOS6AQNB",2023-02-04 13:29:26+00:00
2954069921,"As a #Xbox player, I would welcome her. Unfortunately, I’m in a family trip. 😔 

#TheLastOfUs https://t.co/7YNxRSpNpI",2023-02-04 13:27:15+00:00
103723983,#TheLastOfUs is so good! #HBOMax,2023-02-04 13:25:39+00:00
1331537042430423041,Finally managed to get into #TheLastOfUs,2023-02-04 13:23:31+00:00
458734003,"#TheLastOfUs 

Episode 3 just broke my ❤️ 

Stunning storyline, acting and screenplay 👏👏",2023-02-04 13:22:03+00:00
1123178851067207680,"The first episode of #TheLastOfUs is on YouTube for free. Enjoy. 

https://t.co/U7wtzaV46u",2023-02-04 13:18:48+00:00
2396205997,"A little late but I just watched the 3 episode of #TheLastOfUs and ""I'm satisfied"" 😭",2023-02-04 13:18:11+00:00
1094460596437815297,Spot the differences! https://t.co/oPWGnAB0gY #thelastofus,2023-02-04 13:15:11+00:00
1518788496743407617,something I really fucking hate about the tlou fandom is that if you decide you don’t like abby for whatever reason you’re just automatically fucking labeled as immature like Christ #TheLastOfUs #TheLastOfUsHBO #tlou #TLOU2,2023-02-04 13:14:56+00:00
50180165,"I've kinda gotten away from most TV for a bit, so many movies I wanted to catch up on, but #PokerFace on @Peacock is absolutely the best thing on TV right now. Yea, you heard me right #TheLastOfUs 

I could watch Charlie fight old ladies and creepy gas station attendants all day.",2023-02-04 13:14:30+00:00
3322502295,"Nightmare-fuel fungi exist in real life

(But you're more likely to have Cocci infiltrate your lungs than cordiceps burst out of your head.)

By mycologist @kasson_wvu 

with quotes from @DrValleyFever @GermHunterMD @DrRabern 

#TheLastOfUs 

https://t.co/XJ19LiUFue",2023-02-04 13:14:26+00:00
1366486832595283968,Can it be Sunday? I need more... #TheLastOfUs https://t.co/oflUW3cCgR,2023-02-04 13:10:00+00:00
4415676016,"Finally caught up on #TheLastOfUs 

STOKED!!",2023-02-04 13:09:36+00:00
1618919247484444672,"Joel and Ellie

#TheLastOfUs #GIF_TLOU https://t.co/TvhJhCknQj",2023-02-04 13:06:37+00:00
1185922000960643072,my gay heart is now broken 💔 #TheLastOfUs,2023-02-04 13:05:39+00:00
218853111,"#LGBT #Gay #Queer #LoveisLove #PERU #Pride 
#BTS #Wonho #esland2023 #TheLastOfUs 

SerGayenelPeru 

Gay Movie : ALL OVER THE GUY 2001...
https://t.co/ftY5IosIpJ",2023-02-04 13:05:02+00:00
1240016395292811264,"Watching #TheLastOfUs    #TheLastOfUsHBO    I've got to agree with the opinions of @TheCriticalDri2 more than anything. His feelings mirror my own in almost all the ways he spoke about it.

I also mirror his fears for the series going forward.",2023-02-04 13:03:34+00:00
202902219,"two episodes of #thelastofus down

jesus

here comes number three 

*gay panic*

wish me luck",2023-02-04 13:02:47+00:00
1071046556,"Was coming home after a hard day’s work, was looking forward to a new episode of #TheLastOfUs and all i got was some old faggots fucking",2023-02-04 13:01:10+00:00
774209579529932800,#TheLastOfUs    S1 Ep3 is simply visual poetry at its finest. GAWD! This is one of the best hour of television anybody has ever written. https://t.co/f1yuLocUdF,2023-02-04 13:00:29+00:00
29483516,"I need you to see just how talented Cain is, how gorgeous is this piece #TheLastOfUs #TheLastOfUsHBO #tlou https://t.co/3d3deFxYiP",2023-02-04 12:58:24+00:00
1547506796159733760,"Here's the 𝐖𝐞𝐞𝐤𝐥𝐲 𝐃𝐞𝐜𝐢𝐝𝐞𝐫!!

Sit back &amp; enjoy your weekend with great content that we have sorted out for you!!🍿 #UnfilteredFilmy

#BlackPantherWakandaForever #ClassOnNetflix #Sembi  #TheLastOfUs #Jehanabad #Infiesto #Vadh #Mukhachitram 

https://t.co/W6OxmiCiwd",2023-02-04 12:56:51+00:00
909770668677484549,ep. 3 of the #TheLastOfUs is 💔 #depression,2023-02-04 12:56:00+00:00
2574443032,#TheLastOfUs cool hashtag,2023-02-04 12:54:49+00:00
2439704992,@DailyLoud He's definitely infected #TheLastOfUs,2023-02-04 12:54:18+00:00
36408944,Watched the first two episodes of #TheLastOfUs and now going to eat some mushroom soup to get my own back.,2023-02-04 12:53:18+00:00
1419224352394944518,I always hated how we left bill in the game I’m glad #TheLastOfUs does him justice and gave him a satisfying ending,2023-02-04 12:51:31+00:00
121103371,"Love #TheLastOfUs — there’s so many differences between the game and the show with Ellie and Joel. Like during the game, Ellie is gay. Watching the show, I’m gay for Joel.",2023-02-04 12:50:42+00:00
1468427930984644609,#TheLastOfUs fish https://t.co/1rzKQI0qEt,2023-02-04 12:49:11+00:00
436970610,"As someone who played and loved The Last of Us almost a decade ago, it really is surreal to see my non-gamer friends experience the universe and characters in the show. It’s so well done.  #TheLastOfUs",2023-02-04 12:48:53+00:00
28930899,for fux sake.. #TheLastOfUs  goes gay ...    I'm out..,2023-02-04 12:47:16+00:00
2576551243,"The Last of Us episode 3, I’m crying at such a beautiful love story. One of the best eps of TV ever. #TheLastOfUs",2023-02-04 12:44:56+00:00
1186961804901011456,"#TheLastOfUs is really something in the post pandemic era.
Bill and Frank remind of the civilization and who we really are in the 3rd episode.",2023-02-04 12:44:02+00:00
45091479,I mean anyone not watching @TheLastofUsHBO this is exactly what you are waiting to see 😂😂 #TheLastOfUs @BellaRamsey @Nick_Offerman the whole game/video game vibe right 😂😂😂 https://t.co/7lL67JhRYE,2023-02-04 12:42:48+00:00
159176966,Is the second episode worth catching up #TheLastOfUs,2023-02-04 12:42:00+00:00
1585801937626202115,Broooo Nick Offerman’s episode in #TheLastOfUs  is any preppers wet dream,2023-02-04 12:40:04+00:00
51413164,"@ThisIsActionMan Wait for the 2-hour Director's Cut? 

#ReleaseTheSadderCut #TheLastOfUs",2023-02-04 12:39:43+00:00
36008477,"In today's BCTV Daily Dispatch: #SquidGame, #NightCourt, #GeorgeSantos/#SpiderMan, #SNL/#PedroPascal, Penguin, #TheFlash, #StarTrekPicard, #ThreeBodyProblem, AEW/WWE, #TheLastOfUs, 1923, #That90sShow, #MayfairWitches, #TheRookie, and more! https://t.co/cTPNeOUxoK",2023-02-04 12:37:57+00:00
1543967556448518145,@Naughty_Dog announced that its delaying the release of #TheLastofUs on #PC from March 3 to March 28. The action-adventure game was remade and released for the #PlayStation5 just last September. https://t.co/oOqLOFg8ah,2023-02-04 12:37:43+00:00
2505084289,Just watched episode 3 of #TheLastOfUs 😭,2023-02-04 12:37:10+00:00
1327843160,".@OwenJones84: ""Bill and Frank’s story does end in tragedy, but not because of their sexual orientations: their lives and deaths are, in fact, far more dignified than most in their world."" https://t.co/pW6jJUmihX #TheLastOfUs",2023-02-04 12:34:24+00:00
2965792797,@GBNEWS I’m watching #TheLastOfUs this is the last news I wanna see,2023-02-04 12:32:31+00:00
65747107,What if the #ChineseSpyBalloon contains the stuff that infects people in #TheLastOfUs?  @cspanwj,2023-02-04 12:31:38+00:00
1586010782407348224,"Ellie The Last of Us - A Story of Survival and Love https://t.co/kmuUdis92G 
#Ellie #HBOgo #TheLastOfUs #HBO",2023-02-04 12:30:41+00:00
1269223510360027136,"@Nick_Offerman as Bill is a revelation. I don't think I can put into words how moved I was by #TheLastOfUs episode 3. This show is absolutely phenomenal. Casting department, I will kiss your brain 🙌",2023-02-04 12:29:20+00:00
896792784,"@Sergio57913521 #LGBT #Gay #Queer #LoveisLove #PERU #Pride 
#BTS #Wonho #esland2023 #TheLastOfUs 

SerGayenelPeru 

Gay Movie : BETWEEN LOVE AND GOODBYE...
https://t.co/EIgdh9VEaB",2023-02-04 12:27:03+00:00
1590007938,"Show time
#TheLastOfUs",2023-02-04 12:26:38+00:00
1422917817964269571,"more like pedro pASScal though 

#ThoseJeans #TheLastOfUs",2023-02-04 12:25:12+00:00
68742271,"this is a reminder that ellie calls dina ""babe"" canonically #TheLastOfUs",2023-02-04 12:25:10+00:00
93510406,"For those who've yet to start watching, #TheLastOfUsHBO, you can now watch episode 1 free on YouTube courtesy of @skytv. #TheLastOfUs

https://t.co/vDrn3iRRSZ",2023-02-04 12:25:02+00:00
1563848189014417408,"-Clicking from the Clickers to be replaced with the ""HELLLOOOOOOO"" guy from the Simpsons. 
-Tyler Perry guest spot. 
- Opening credits music to be performed by John Zorn. 
- Musical episode

#TheLastOfUs #TheLastOfUsHBO",2023-02-04 12:24:26+00:00
1330911446440554496,"In The Last of Us's zombie hellscape, same-sex love is no big deal - now for the real world | Owen Jones

#APOCALYPSE #THELASTOFUS

https://t.co/MBR6GEvLoe",2023-02-04 12:24:04+00:00
1045550339599093761,The scene was no doubt beautiful but it was #MaxRichter that made you all cry. With a bunch of violins and a cello that man can punch you in the feels more powerfully than any visual. #TheLastOfUs,2023-02-04 12:23:33+00:00
3350659529,"#TheLastOfUs season 2 has been announced, based on the Part II video game. Naughty Dog better release Part III by the end of 2024 or #HBO will make it for them.",2023-02-04 12:23:11+00:00
1419224352394944518,Don’t listen to the trolls…ep 3 of #TheLastOfUs is absolutely amazing and beautiful!!,2023-02-04 12:22:07+00:00
1378244351055122433,Ok I’m going in #TheLastOfUs,2023-02-04 12:21:26+00:00
57880436,"If the creators make you tear up in the first 20 minutes of a pilot, ya know its gonna be special... #TheLastOfUs",2023-02-04 12:19:53+00:00
489104281,Amazing how #TheLastOfUs took such a small element of the game with a secondary character and made it into such an emotional love story within 60 minutes,2023-02-04 12:16:51+00:00
1264407238514561025,"@DayDrinkerATL Maybe soon we will talk about this show. But in the meantime  I will send a hankie. 🤧
Episode 4 tomorrow! 
#TheLastOfUs    #tlou    #TheLastOfUsHBO",2023-02-04 12:15:28+00:00
838630760676491265,@FOX2News Oh that’s nice to hear right after watching #TheLastOfUs,2023-02-04 12:15:20+00:00
1621841625352925185,"Check my new artwork

#thelastofus #gameart #conceptart #cordyceps #fungus #spores #digitalpainting #digitalart #digitalillustration #splashart #horror #apocalypse #postapocalypse #karyasobatwacom #photoshop
https://t.co/T6ITcqjJNU",2023-02-04 12:14:00+00:00
1621796846032011266,"@IGN @Neil_Druckmann is an unhinged parasite, eager to explore the soiled rear of various different men!

#TheLastOfUs",2023-02-04 12:11:05+00:00
1173712033549815810,"@KateACummings bring it in, old friend 🫂 Hope to see you in the chat in 12 hours: https://t.co/w7FiE2Vq6q (and let's bring you on the live show again for the first time since Ep. 8 a few years ago!👏  #thelastofus | @AlbertChessa",2023-02-04 12:10:45+00:00
1617085669112684545,"The last of us 1ª temporada: https://t.co/de9sV0alKc
-
#TheLastOfUs #TheLastOfUsHBO #TheLastOfUsPart2",2023-02-04 12:08:39+00:00
1619636914365014016,"All 3 episodes of #TheLastOfUs has been high quality, great performances &amp; amazing visuals. This show so far has not disappointed &amp; all av been 5/5 thus far!
If u have not seen ur missing the best TV in ages, incredible @skytv",2023-02-04 12:07:07+00:00
1186961804901011456,"@TheLastofUsHBO 
The show is really something in this post-pandemic era, especially the 3rd episode.
Bill and Frank remind us of the civilizations and who we are.
#TheLastOfUs",2023-02-04 12:05:18+00:00
1923682946,"that episode of #TheLastOfUs was heart breaking, a really interesting way to build on the source material",2023-02-04 12:02:53+00:00
1023193134258421760,"Currently trending scripted:
1. #SaveWarriorNun
2. #WarriorNun
3. #TheLastOfUs
4. #Shadowhunters ➰
5. #SaveShadowhunters ➰

like, RT &amp; follow https://t.co/I6SFWUJd9g",2023-02-04 12:01:49+00:00
3365057278,"#HBO's #TheLastofUs made Tess a smart and capable survivor, but a plot hole in Episode 3 inadvertently revealed a glaring hole in her plan. https://t.co/qjY88HTGH2",2023-02-04 11:59:09+00:00
20103975,Just the actual DP of #TheLastOfUs ep3 calling out @skytv for showing ad breaks in a subscription package. Why the hell do they do it? And why do we put up with it?! https://t.co/FFK63Rlg0M,2023-02-04 11:56:35+00:00
4809790347,I just found out my Dad fast forwarded through a lot of scenes in #TheLastOfUs episode 3. Didn’t even watch their dinner. 😭,2023-02-04 11:56:09+00:00
303318265,"Watching The Walking Dead for so long automatically makes you think something bad is going to happen to a character but the last episode of #TheLastOfUs was fantastic , really well done and surprisingly beautiful.",2023-02-04 11:55:26+00:00
13658252,"Even if you don't like zombie stuff or post-apocalyptic stuff, it's worth watching eps 1 &amp; 2 of #TheLastOfUs just so you can see one of the greatest episodes of TV ever made: Episode 3.

Incredibly powerful and beautiful.",2023-02-04 11:54:30+00:00
1618003364272390145,"Tess doesn't have time for your Bullshit...
#youtube #gaming #thelastofus https://t.co/iTpQpHPCru",2023-02-04 11:53:15+00:00
267554482,Starting #TheLastOfUs as a big fan of the game series I'm stoked to see the story fleshed out a bit.,2023-02-04 11:52:24+00:00
45564482,"Meet Nico Parker, the breakout star of #TheLastOfUs. @ianamurray reports https://t.co/hTnthgxUqy",2023-02-04 11:51:49+00:00
1241169740288180224,IM DEAD 🤣 his facial expression  made my day  #PedroPascal #TheLastOfUs https://t.co/6u1Budkzg4,2023-02-04 11:47:22+00:00
1712972808,"☆ Trophy Hunting TLOU ☆ 🧔🏻👧🏻🍀

Drop in, follow, say hey, leave a lurk tab on!

🎮 Last of Us Remastered / PlayStation5🎮 

 ⬇️👇🏼⬇️👇🏼⬇️👇🏼
https://t.co/GAgQppaF6j

#TheLastOfUs #TLOU #tlou

#irishstreamer #gaming #twitchstream #twitchaffiliate #gamer #Irish #PS4 #PS5 #dublin https://t.co/hpT15hAM1t",2023-02-04 11:45:39+00:00
218853111,"#LGBT #Gay #Queer #LoveisLove #PERU #Pride 
#BTS #Wonho #esland2023 #TheLastOfUs 

SerGayenelPeru 

Gay Corto : PROTECT ME FROM WHAT I WANT 2010...
https://t.co/6EitKCELxX",2023-02-04 11:45:02+00:00
235725320,Karl Fischer  is out! https://t.co/Tu3TdBTCyX Stories via @escribanonavas #avatar #thelastofus,2023-02-04 11:44:48+00:00
975395712027504640,"Anyone know if #TheLastOfUs part 1 for PC will have the same level of accessibilityas PLAYSTATION? Thinking of getting it, though not sure if a virtual machine will run it okay.",2023-02-04 11:44:34+00:00
468924591,Can't but can wait until #TheLastOfUs every episode has been perfect!! This past week's was so beautiful 🥺,2023-02-04 11:42:26+00:00
896792784,"@BrianRisco19 #LGBT #Gay #Queer #LoveisLove #PERU #Pride 
#BTS #Wonho #esland2023 #TheLastOfUs 

SerGayenelPeru 

Gay Movie : FAIR HEAVEN 2016...
https://t.co/S5nj6ErU8h",2023-02-04 11:42:02+00:00
2830945035,"I watched episode 3 of #TheLastOfUs last night. 
And I still haven't emotionally recovered.",2023-02-04 11:41:47+00:00
1066440763,.#Feed World Feed: DP World Tour - Ras Al Khaimah Championship [LIVE] di Asiasat 5 (100.5°E) •3996 V 7200 (MPEG4/HD/FTA) ►https://t.co/mtozHzVtXw RT #BISSKEY9 #LoveTwitter #NBATwitter #BTC #BNB #Avatar #CRO #BB16 #TheLastofUs #GoldenGlobes #CricketTwitter #DraftKings #AntMan,2023-02-04 11:41:38+00:00
220871175,"Playing #TheLastofus LIVE on #tiktok 

https://t.co/pAbWVq3ZhN 

#TLOU",2023-02-04 11:41:14+00:00
1615388013109956608,With Ellie being a lesbian in #Thelastofus it's clear that Wednesday will also be a girl kisser in #wednesdaynetflix https://t.co/zj3m9e9QIa,2023-02-04 11:39:45+00:00
619531659,"Dear @Naughty_Dog @hbomax with the success of your gruff, stoic, heroic adventurer on TV in #TheLastOfUs, may I please insist that you give the other gruff, stoic, heroic adventurer a shot. No, not you Nathan. I'm talking about this guy; https://t.co/6vBfEAfSWm",2023-02-04 11:39:08+00:00
107072329,I am all in on #TheLastOfUs,2023-02-04 11:38:03+00:00
1439513987197153286,"Ellie is a sassy, potty mouthed badass and I love her #TheLastOfUs",2023-02-04 11:36:08+00:00
20935326,#TheLastOfUs puts Linda Ronstadt back in the charts after a ‘long long time’ https://t.co/OWPjAyBcop,2023-02-04 11:33:50+00:00
443844247,"#TheLastOfUs  

S1ep3 

What a beautiful love story between these 2 men 🥹🥹 so genuine ❤️  calm and secure",2023-02-04 11:32:14+00:00
1598644159120015360,Bro tlou ep 3 had me crying more than any breakup ever could #TheLastOfUs,2023-02-04 11:31:40+00:00
2609980608,"#TheLastOfUs #TheLastOfUsHBO 
The Last of Us 1x01 REACTION : Sarah's Death! https://t.co/Togd4QmU7d via @YouTube",2023-02-04 11:31:37+00:00
1546988209812422656,"⌚Joel Miller⌚

I was so inspired by the new The Last Of Us series, so I had to draw Joel (Pedro Pascal) 😎 

More The Last Of Us drawings coming soon... ✌🏻

@Naughty_Dog
@TheLastofUsHBO

#JOELMILLER #Pedropascal #TheLastOfUs #drawing #art #fanart

https://t.co/KcY7c2nY9s",2023-02-04 11:31:19+00:00
1313016272976781312,"Throwback: Bella Ramsey on Late Night describing the show:
""I play Ellie Willaims... 
She's a ******* ********...""  
Love Her. #TheLastOfUs https://t.co/Aa1Ec6KBtB",2023-02-04 11:27:06+00:00
496554610,Pedro Pascal in #TheLastOfUs is a pretty fun guy.,2023-02-04 11:22:38+00:00
3197585110,Ok I thought I knew most of these in #TheLastOfUs but this is genuinely blowing my mind 🤯 https://t.co/F8Aza4pExO,2023-02-04 11:22:07+00:00
459429336,Me trying to hold it together through #TheLastOfUs episode 3... https://t.co/TT3iHzmIiy,2023-02-04 11:22:05+00:00
619226369,"Episode 3, the finest of wines👌🍷　#TheLastOfUs",2023-02-04 11:20:22+00:00
33145200,"Bill and Frank had the most screen time in episode 3, but where did they go? Did they both died from old age? #TheLastOfUs https://t.co/R6WELCHhrs",2023-02-04 11:19:32+00:00
2450761472,Completed #TheLastOfUs part 1 game and i loved it so much 😭 I can't wait to see how the series plays it out.,2023-02-04 11:18:30+00:00
14228245,We unveil the surprising connection between HBO's '#TheLastOfUs' and #Lucasfilm's '#Willow' movie and TV show.   https://t.co/usMr3iFRNl,2023-02-04 11:16:43+00:00
2300501173,"#Best of the day on https://t.co/yDTLVmXMbb
The traces we leave behind
https://t.co/gEqAMnaxaU
#tv-show #thelastofus #tvshow #besttvshow #undefined #traces #leave #behind",2023-02-04 11:16:32+00:00
1112875661138579456,"What's #Best on https://t.co/N2a7jotnp4 ?
The traces we leave behind
https://t.co/N0ceGtY2T6
#tv-show #thelastofus #tvshow #besttvshow #undefined #traces #leave #behind",2023-02-04 11:16:24+00:00
2338348428,"What's #Best on https://t.co/wNcTtVfEg3 ?
The traces we leave behind
https://t.co/ljIZcn46mw
#tv-show #thelastofus #tvshow #besttvshow #undefined #traces #leave #behind",2023-02-04 11:16:10+00:00
778275084817444865,Living in a telly made-believe zombie world or living in our real zombie Grindr world? I take the former anytime. Whoever wrote Episode 3 is sick. I do not cry. #TheLastOfUs https://t.co/YAVOzR7opL,2023-02-04 11:11:38+00:00
2281568857,"Watching episode 1 of #TheLastOfUs dint even know about the game so don't come for me ..why are women and children so cliche in horror films??? Not Sarah, disregarding the whole ass advisory to stay indoors",2023-02-04 11:08:31+00:00
1006501454,"Hi straggots, stop complaining about #TheLastOfUs , that show was never meant for you anyways so suck it up",2023-02-04 11:06:52+00:00
1503860507786240008,What Tim Pool was really thinking seeing a happy gay couple living their best life while watching #TheLastOfUs https://t.co/Ywjx2pz9Wx https://t.co/eZ62FSEMMy,2023-02-04 11:01:13+00:00
1578774917763301376,"Long, long time. #TheLastofUs … Tweet From HBO &amp; Warner Bros https://t.co/yJNLD81yYS  #PCGame #GameNews #GamingNews #PS #Xbox #EntertainmentNews",2023-02-04 11:01:03+00:00
112266259,"The Last of us 1x3 - Falando sobre

#thelastofus #hbomax https://t.co/oCGqFDqPan",2023-02-04 11:00:17+00:00
862386433,#TheLastOfUs episode 3 is giving that Samee LET ME BOOHOO IN PEACE energy🥺😭 as #GoT holdd the doooorrr,2023-02-04 11:00:08+00:00
896792784,"@Vatobilatino #LGBT #Gay #Queer #LoveisLove #PERU #Pride 
#BTS #Wonho #esland2023 #TheLastOfUs 

SerGayenelPeru 

Gay Movie : THE ROAD HOME 2015...
https://t.co/7kONMwxwv9",2023-02-04 10:57:10+00:00
1490465699919273985,Every week is just a 7 day wait for a #TheLastOfUs episode for the next couple of months. sat here like https://t.co/LrMKF1lU0F,2023-02-04 10:53:50+00:00
216176260,@skytv Excellent series so far and this episode was brilliant #TheLastOfUs,2023-02-04 10:50:20+00:00
1379969285976584192,I’ll be listening to Linda Ronstadt all day cause I dreadfully miss Frank and Bill 😢😢😢 #TheLastOfUs,2023-02-04 10:49:29+00:00
